,ID,CITY,COUN,SUBJ,SEX,AGE,RELI,PRAC,FOCC,MOCC,FIEL,EMOT,WHEN,LONG,INTS,ERGO,TROPHO,TEMPER,EXPRES,MOVE,EXP1,EXP2,EXP10,PARAL,CON,EXPC,PLEA,PLAN,FAIR,CAUS,COPING,MORL,SELF,RELA,VERBAL,NEUTRO,affect,Field3,Field2,MYKEY,text,STATE,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50
493,21027,1,2,27,1,23,1,2,7,7,9,2,4,3,3,2,0,1,1,0,0,0,0,1,2,1,3,2,3,4,2,3,3,1,3,0,fear,3,3,210272,Was threatened with a knife ... in the military by soldiers form á another unit. The reason was girls.,1,,,,,,,,,
494,21027,1,2,27,1,23,1,2,7,7,9,3,2,3,3,1,1,1,1,0,0,0,0,2,1,3,3,3,3,2,0,2,1,1,3,1,anger,3,3,210273,When my mother treats me as a 10-year old boy.,1,,,,,,,,,
495,21027,1,2,27,1,23,1,2,7,7,9,4,3,4,2,0,1,0,1,0,0,0,0,0,2,1,3,0,0,0,0,0,0,0,0,1,sadness,4,2,210274,Getting to know that my uncle in America had a brain tumor.,1,,,,,,,,,
496,21027,1,2,27,1,23,1,2,7,7,9,5,4,3,4,2,0,0,0,0,0,0,0,0,3,3,3,0,3,3,1,3,0,1,1,0,disgust,3,4,210275,"Outside a night club, a grown man was sitting on top of a younger á woman, beating her up.",1,,,,,,,,,
497,21028,1,2,28,1,32,0,2,0,6,9,2,4,1,3,2,0,2,2,0,0,0,0,1,1,1,3,0,0,0,1,0,2,2,0,0,fear,1,3,210282,"Motorcycle accident with two people involved, running off the á road. Broke an arm, only.",1,,,,,,,,,
498,21028,1,2,28,1,32,0,2,0,6,9,3,2,4,3,2,0,1,1,0,0,0,0,1,1,1,3,0,3,3,5,3,0,1,0,0,anger,4,3,210283,"Having agreed to share the taxi expenses, three people in the á back of the car just ran off, leaving the person up front with á the entire bill.",1,,,,,,,,,
499,21028,1,2,28,1,32,0,2,0,6,9,4,4,0,3,0,0,0,0,1,0,0,0,0,2,1,0,0,3,0,1,0,0,0,0,0,sadness,0,3,210284,Death of a close friend.,1,,,,,,,,,
500,21028,1,2,28,1,32,0,2,0,6,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,disgust,0,0,210285,Can't remember any such feelings now.,1,,,,,,,,,
501,21029,1,2,29,1,23,1,2,8,1,9,2,1,1,2,1,0,0,0,0,0,0,0,0,1,1,3,2,1,1,5,1,3,3,1,0,fear,1,2,210292,"Almost crashing my car, something which could have led to great á problems.",1,,,,,,,,,
502,21029,1,2,29,1,23,1,2,8,1,9,3,1,4,4,1,0,0,1,0,0,0,0,0,1,2,3,0,3,3,5,3,2,2,3,0,anger,4,4,210293,Realizing that a friend had been talked into signing a certain á contract.,1,,,,,,,,,
503,21029,1,2,29,1,23,1,2,8,1,9,4,2,3,2,1,0,0,1,0,0,1,0,0,1,3,2,2,0,4,4,0,0,3,2,1,sadness,3,2,210294,"Talking to a pensioned and bitter \street order\"" policeman.""",1,,,,,,,,,
504,21029,1,2,29,1,23,1,2,8,1,9,5,1,3,3,0,0,0,0,0,0,0,0,0,1,3,3,2,3,4,1,3,2,2,2,0,disgust,3,3,210295,The sadistinc exacution of a student in the USA.,1,,,,,,,,,
505,21030,1,2,30,1,25,8,2,5,7,9,2,2,1,1,1,0,0,0,0,0,0,0,1,3,2,0,0,0,1,3,0,2,0,0,0,fear,1,1,210302,Afraid I wouldn't catch the train when I was going to see my á sweetheart.,1,,,,,,,,,
506,21030,1,2,30,1,25,8,2,5,7,9,3,3,1,2,0,0,1,1,0,0,0,1,0,1,1,3,2,0,2,5,2,2,2,1,0,anger,1,2,210303,Receiving personal criticisms early in the morning.,1,,,,,,,,,
507,21030,1,2,30,1,25,8,2,5,7,9,4,3,4,2,0,0,0,0,1,0,0,0,0,2,2,3,3,3,3,1,0,1,2,0,0,sadness,4,2,210304,Not getting a job.,1,,,,,,,,,
508,21030,1,2,30,1,25,8,2,5,7,9,5,3,1,3,2,0,0,0,0,0,0,0,0,2,1,3,3,0,3,4,3,2,1,0,0,disgust,1,3,210305,Seeing a pornographic film when looking for a place to live.,1,,,,,,,,,
509,21031,1,2,31,1,30,1,2,7,1,9,2,4,4,4,1,0,0,1,0,0,0,0,0,2,1,3,3,3,4,1,0,1,1,1,0,fear,4,4,210312,"The house was on fire, and I was saved by the dog. I am afraid of á the fire, verging on panic.",1,,,,,,,,,
510,21031,1,2,31,1,30,1,2,7,1,9,3,1,1,3,1,0,0,0,0,0,0,0,1,1,2,3,2,0,3,5,3,1,1,0,0,anger,1,3,210313,"Physical violence. A friend wouldn't listen to me I repeatedly á tried to warn him, to no avail. Result: eight people were \pissed á","off\"".""",1,,,,,,,,
511,21031,1,2,31,1,30,1,2,7,1,9,4,4,4,4,0,1,0,1,0,0,0,0,0,1,2,3,0,3,4,5,0,1,0,0,1,sadness,4,4,210314,My father dying.,1,,,,,,,,,
512,21031,1,2,31,1,30,1,2,7,1,9,5,3,4,4,0,0,0,0,0,0,0,0,0,3,0,3,0,2,1,5,2,1,1,0,0,disgust,4,4,210315,Maltreatment of children.,1,,,,,,,,,
513,21032,1,2,32,1,22,0,2,5,1,9,2,2,1,3,1,1,0,1,1,0,0,0,1,2,2,3,2,0,1,3,0,0,0,2,1,fear,1,3,210322,"Thinking of the unknown, what happens at the moment of death, á etc.",1,,,,,,,,,
514,21032,1,2,32,1,22,0,2,5,1,9,3,1,1,3,3,0,0,1,0,0,0,0,1,1,1,3,0,3,3,5,2,0,1,1,0,anger,1,3,210323,"In traffic I often get relatively angry with other drivers. á Several transgressions make me mad, especially not yielding to á priority traffic (e.g. coming from the right).",1,,,,,,,,,
515,21032,1,2,32,1,22,0,2,5,1,9,4,4,4,4,2,1,2,1,1,0,1,0,2,1,1,3,2,3,4,3,0,0,3,1,2,sadness,4,4,210324,"Losing close people and animals. So far, I've felt most when á losing our dog in a traffic accident.",1,,,,,,,,,
516,21032,1,2,32,1,22,0,2,5,1,9,5,1,4,3,1,0,1,2,0,0,0,0,1,1,3,3,0,3,3,4,0,0,0,3,0,disgust,4,3,210325,I feel disgust towards those who are responsible for the death of á others.,1,,,,,,,,,
517,21033,1,2,33,1,23,1,2,8,6,9,2,1,1,4,3,0,2,1,0,0,0,0,0,3,1,3,2,3,1,5,1,1,1,0,0,fear,1,4,210332,"Being very close to having an auto accident, almost driving off á the road.",1,,,,,,,,,
518,21033,1,2,33,1,23,1,2,8,6,9,3,1,3,4,0,0,0,1,0,0,0,1,2,1,3,2,3,3,3,1,3,2,1,3,0,anger,3,4,210333,"Having gone to school without learning anything, as usual.",1,,,,,,,,,
519,21033,1,2,33,1,23,1,2,8,6,9,4,3,4,3,2,1,0,0,1,0,0,0,0,2,2,3,3,0,4,4,1,1,3,1,1,sadness,4,3,210334,"My sweatheart were away on a trip, and then she got problems.",1,,,,,,,,,
520,21033,1,2,33,1,23,1,2,8,6,9,5,4,4,4,0,1,0,2,0,0,0,0,0,1,1,3,3,3,1,1,3,2,2,0,1,disgust,4,4,210335,Overeating a traditional type of food - blood pudding.,1,,,,,,,,,
521,21034,1,2,34,1,25,8,2,5,1,9,2,4,1,4,1,0,0,0,0,0,0,0,0,1,1,3,2,1,4,1,0,0,0,0,0,fear,1,4,210342,Being close to drowning.,1,,,,,,,,,
522,21034,1,2,34,1,25,8,2,5,1,9,3,3,4,3,2,0,0,0,0,0,0,0,2,1,2,3,3,3,2,2,2,2,1,3,0,anger,4,3,210343,Being slandered by friends.,1,,,,,,,,,
523,21034,1,2,34,1,25,8,2,5,1,9,4,1,4,3,3,0,0,3,1,0,0,0,2,0,2,3,3,1,4,3,1,3,2,1,0,sadness,4,3,210344,Love problems.,1,,,,,,,,,
524,21034,1,2,34,1,25,8,2,5,1,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,disgust,0,0,210345,Does not apply.,1,,,,,,,,,
525,21035,1,2,35,1,23,1,2,6,6,9,2,4,2,3,2,0,1,1,0,0,0,0,1,1,1,3,0,2,2,4,2,0,1,0,0,fear,2,3,210352,I was scared in the dark when I was a little boy.,1,,,,,,,,,
526,21035,1,2,35,1,23,1,2,6,6,9,3,4,4,3,1,0,0,2,0,0,0,1,2,2,1,3,3,2,0,3,0,1,1,0,0,anger,4,3,210353,Angry when our team (small boys) lost the county championship á football final.,1,,,,,,,,,
527,21035,1,2,35,1,23,1,2,6,6,9,4,4,4,3,0,1,0,1,0,0,1,0,0,2,2,3,2,0,0,4,0,1,1,0,2,sadness,4,3,210354,My grandfather's death.,1,,,,,,,,,
528,21035,1,2,35,1,23,1,2,6,6,9,5,4,4,3,1,0,0,0,0,0,0,0,0,2,1,3,3,3,3,5,0,1,0,0,0,disgust,4,3,210355,"A teacher gave me lower grades than I was entitled to, and was á hoping for.",1,,,,,,,,,
529,21036,1,2,36,1,27,8,0,5,8,9,2,4,3,4,3,0,0,1,0,0,0,0,1,3,1,3,1,0,1,4,3,3,1,0,0,fear,3,4,210362,"Once I was stopped by the police in Spain, when I had some á \grass\"" in my tobacco.""",1,,,,,,,,,
530,21036,1,2,36,1,27,8,0,5,8,9,3,4,2,2,0,0,0,1,0,0,0,0,1,1,3,3,0,3,2,5,2,0,2,0,0,anger,2,2,210363,"My father accused my brother of having bumped his car, and it was á wrong.",1,,,,,,,,,
531,21036,1,2,36,1,27,8,0,5,8,9,4,4,4,3,0,1,0,0,1,0,0,0,0,3,1,3,2,3,4,1,0,1,1,0,1,sadness,4,3,210364,When a girlfriend left me.,1,,,,,,,,,
532,21036,1,2,36,1,27,8,0,5,8,9,5,4,2,4,2,0,0,2,0,0,0,0,1,1,1,3,0,0,2,1,3,2,1,3,0,disgust,2,4,210365,"When a \friend\"" dropped a frog down my neck, and I didn't know á","what it was.""",1,,,,,,,,
533,41002,1,4,2,1,25,1,1,7,7,2,2,4,3,2,3,2,2,2,0,0,1,0,0,3,2,3,3,1,0,3,2,1,2,0,3,fear,3,2,410022,"As a child, when I was at home alone, I felt in an indefinate á manner afraid of the death of my father and mother.",1,,,,,,,,,
534,41002,1,4,2,1,25,1,1,7,7,2,3,3,2,1,1,0,2,4,0,1,0,1,2,2,2,3,1,1,0,4,2,3,3,3,0,anger,2,1,410023,"I had a discussion with my mother concerning my sister's divorce, á we disagreed strongly.",1,,,,,,,,,
535,41002,1,4,2,1,25,1,1,7,7,2,4,4,2,2,0,1,2,1,0,0,1,0,0,2,2,1,0,1,0,4,0,2,2,0,2,sadness,2,2,410024,As a ten-year-old I was at the funeral of my grand-father.  It was more á the ceremonies held in the church and not really the death of my á grand-father which made me sad.,1,,,,,,,,,
536,41002,1,4,2,1,25,1,1,7,7,2,5,2,1,1,0,1,0,3,0,1,0,0,0,1,2,2,0,2,0,4,3,2,2,3,1,disgust,1,1,410025,"I had a discussion with my wife about an over-weight acquaintance of á our's, about her eating habits and the scars caused by her á pregnancy.",1,,,,,,,,,
537,41003,1,4,3,1,30,1,2,5,6,2,2,1,1,2,0,0,1,0,0,0,0,0,0,1,2,3,0,0,1,4,0,0,0,0,0,fear,1,2,410032,[ I was thinking about death.],1,,,,,,,,,
538,41003,1,4,3,1,30,1,2,5,6,2,3,1,1,2,2,0,0,1,1,0,0,0,1,1,2,3,1,1,2,5,2,2,3,0,0,anger,1,2,410033,A conflict with a pupil.,1,,,,,,,,,
539,41003,1,4,3,1,30,1,2,5,6,2,4,1,1,2,0,0,0,1,0,0,1,0,0,1,2,3,1,1,1,4,0,1,0,0,1,sadness,1,2,410034,When I am at home alone.,1,,,,,,,,,
540,41003,1,4,3,1,30,1,2,5,6,2,5,2,1,2,0,0,0,0,1,0,0,0,0,2,2,3,2,0,0,4,0,0,2,0,0,disgust,1,2,410035,A saturday night a bus full of drunken people.,1,,,,,,,,,
541,41004,1,4,4,1,24,8,2,9,6,3,2,2,1,2,1,0,1,0,1,0,0,0,0,0,1,3,0,0,4,2,0,1,0,0,0,fear,1,2,410042,In the dark an unreal figure formed by a shadow.,1,,,,,,,,,
542,41004,1,4,4,1,24,8,2,9,6,3,3,1,4,2,4,0,0,2,1,0,0,0,1,1,2,3,3,3,2,1,2,1,1,1,0,anger,4,2,410043,"[ When I was treated unfairly, regardless of my motives or deeds.]",1,,,,,,,,,
543,41004,1,4,4,1,24,8,2,9,6,3,4,2,3,2,1,2,0,0,1,0,0,0,0,2,2,3,0,0,0,5,0,0,3,0,2,sadness,3,2,410044,When I noticed obvious marks of old age (in a negative sense) on á a close relative of mine.,1,,,,,,,,,
544,41004,1,4,4,1,24,8,2,9,6,3,5,4,2,3,0,0,0,0,0,0,0,0,0,2,1,3,2,0,4,1,0,3,0,0,0,disgust,2,3,410045,"As a child, when I saw an \unesthetic\"" sight.""",1,,,,,,,,,
545,41007,1,4,7,1,24,8,2,9,6,2,2,1,3,3,2,0,0,2,0,1,0,0,0,3,3,1,1,0,1,3,1,3,3,2,0,fear,3,3,410072,I had been drinking with a pal and I later (1 o' clock) had a date  á with my fiancee.  We were going to a Spanish lesson and I was á afraid that she would smell that I had been drinking.,1,,,,,,,,,
546,41007,1,4,7,1,24,8,2,9,6,2,3,2,2,3,3,0,2,0,0,0,0,1,1,1,2,2,3,0,0,0,0,0,0,2,0,anger,2,3,410073,My fiancee and I were at my parent's place watching TV. There á were  only two TV-chairs and we were sitting on them when my á drunken brother came in and rudely chased my fiancee off the á chair she was sitting on.,1,,,,,,,,,
547,41007,1,4,7,1,24,8,2,9,6,2,4,2,2,2,0,0,0,0,1,0,0,0,0,2,3,3,3,3,1,2,1,2,2,0,0,sadness,2,2,410074,I had drunk a couple of beers and my fiancee got angry at me.,1,,,,,,,,,
548,41007,1,4,7,1,24,8,2,9,6,2,5,4,1,2,0,1,0,0,0,0,0,0,0,1,1,3,2,3,4,5,3,0,0,1,1,disgust,1,2,410075,We were at a hamburger bar and a man at a table nearby started á coughing and spitting into his plate.,1,,,,,,,,,
549,41008,1,4,8,1,22,1,2,7,6,7,2,3,1,2,3,1,1,1,1,0,0,0,0,1,1,2,2,1,3,2,2,2,1,0,1,fear,1,2,410082,I was on the Inter Rail in Naples alone. After an evening in a á restaurant I was going back to the hotel when a prostitute á approached me to sell herself. I refused but as I carried on á walking I felt that I was being followed by someone.,1,,,,,,,,,
550,41008,1,4,8,1,22,1,2,7,6,7,3,3,4,3,3,0,0,2,0,0,0,1,1,3,2,3,3,2,1,4,1,1,3,3,0,anger,4,3,410083,When a girl left me.,1,,,,,,,,,
551,41008,1,4,8,1,22,1,2,7,6,7,4,3,4,4,3,1,0,3,1,0,1,0,0,3,1,3,3,2,4,1,1,2,0,0,2,sadness,4,4,410084,"I was on my way back from the Inter Rail, on board the ferry from á Stockholm when my father called me at 7 o'clock to tell me that my á uncle had died and that I would be seeing him off on his final á journey within four days.",1,,,,,,,,,
552,41008,1,4,8,1,22,1,2,7,6,7,5,3,2,4,2,0,0,3,0,0,0,0,1,1,2,2,3,2,1,2,3,1,1,3,0,disgust,2,4,410085,"On Reperbahn, in a restaurant, a \charming\"" old saleswoman came á","to beg a drink for herself.""",1,,,,,,,,
553,41009,1,4,9,1,25,1,2,5,6,3,2,4,2,2,4,0,0,0,0,0,0,0,0,3,0,3,0,0,0,1,0,2,0,0,0,fear,2,2,410092,"At the dentist's, waiting for my turn to come.",1,,,,,,,,,
554,41009,1,4,9,1,25,1,2,5,6,3,3,4,4,4,4,0,0,2,0,0,0,1,1,1,1,3,3,3,3,4,3,3,1,0,0,anger,4,4,410093,"While in the army, I was treated unfairly by my superiors.  I was á held responsible for a deed of which I was innocent.",1,,,,,,,,,
555,41009,1,4,9,1,25,1,2,5,6,3,4,4,4,4,0,0,0,2,1,0,1,0,3,3,2,3,0,0,4,1,0,0,2,0,1,sadness,4,4,410094,When I came to know that my grandmother had died.  She was very á close to me.,1,,,,,,,,,
556,41009,1,4,9,1,25,1,2,5,6,3,5,4,4,3,0,0,0,2,0,0,0,1,0,1,2,3,3,3,0,5,3,3,2,2,0,disgust,4,3,410095,"In the army, an acquaintance of mine tended to use his position á to advance his own interests.",1,,,,,,,,,
557,41010,1,4,10,1,26,2,1,2,7,1,2,1,4,4,3,1,1,0,0,0,0,0,0,1,0,0,0,0,0,4,0,3,0,0,1,fear,4,4,410102,When I saw Russian roulette on TV. (obviously the movie \Deer á,"hunter\"")""",1,,,,,,,,
558,41010,1,4,10,1,26,2,1,2,7,1,3,1,2,2,0,0,2,0,0,0,0,0,1,1,3,3,0,2,3,5,1,3,2,0,0,anger,2,2,410103,When stupid people push me during rush time in the city.,1,,,,,,,,,
559,41010,1,4,10,1,26,2,1,2,7,1,4,1,4,3,0,0,0,0,0,0,0,0,0,1,2,2,1,0,1,5,0,3,0,0,0,sadness,4,3,410104,[ Laziness makes one sad.],1,,,,,,,,,
560,41010,1,4,10,1,26,2,1,2,7,1,5,3,1,3,3,0,1,0,0,0,0,0,0,2,2,3,0,0,4,4,0,0,2,0,0,disgust,1,3,410105,When I saw hundreds of snakes twisting over one another in a á movie.,1,,,,,,,,,
561,41011,1,4,11,1,20,8,2,6,6,1,2,1,1,2,0,0,0,0,0,0,0,0,0,0,1,3,2,1,1,5,0,2,0,0,0,fear,1,2,410112,[ Uncertainty about my own abilities in an exam.],1,,,,,,,,,
562,41011,1,4,11,1,20,8,2,6,6,1,3,2,1,1,1,0,0,3,0,0,0,0,2,2,2,0,2,2,1,5,1,2,2,3,0,anger,1,1,410113,[ An unfair punishment.],1,,,,,,,,,
563,41011,1,4,11,1,20,8,2,6,6,1,4,1,3,2,0,0,1,0,1,0,0,0,1,1,0,3,2,1,4,4,0,2,0,0,0,sadness,3,2,410114,"Loneliness, being uncertain of myself in the Autumn.",1,,,,,,,,,
564,41011,1,4,11,1,20,8,2,6,6,1,5,1,2,3,1,0,1,1,1,0,0,0,0,0,0,3,1,3,0,5,2,2,1,0,0,disgust,2,3,410115,A rich man expressing disgust towards an alcoholic.,1,,,,,,,,,
565,41012,1,4,12,1,20,1,2,7,6,1,2,3,3,2,2,0,1,0,0,0,0,1,1,2,2,3,3,2,4,4,1,2,3,2,0,fear,3,2,410122,"My father was away from home and he did not come back when he was á expected, he came back several hours later than expected.",1,,,,,,,,,
566,41012,1,4,12,1,20,1,2,7,6,1,3,3,1,3,3,0,0,2,0,0,0,1,1,1,2,3,3,2,1,5,2,1,1,3,0,anger,1,3,410123,"I had an implicit agreement with my sister about meeting her, á however she had not understood the situation the same way so she á did not turn up.",1,,,,,,,,,
567,41012,1,4,12,1,20,1,2,7,6,1,4,1,4,3,0,1,1,2,0,0,0,0,1,2,0,3,3,1,4,2,0,0,3,3,1,sadness,4,3,410124,I realized that the girl I loved had to leave me.,1,,,,,,,,,
568,41012,1,4,12,1,20,1,2,7,6,1,5,3,1,1,2,0,0,2,0,0,0,0,1,2,0,3,2,1,4,4,2,0,0,0,0,disgust,1,1,410125,In the bus I was sitting next to a colleage who was drunk and á behaved in keeping with his state.,1,,,,,,,,,
569,41013,1,4,13,1,19,1,2,7,5,1,2,1,3,1,2,0,2,0,0,0,0,0,0,3,3,3,2,1,1,5,1,1,2,0,0,fear,3,1,410132,I returned home late from a party last night and I felt afraid á trying to anticipate the reaction of my father.,1,,,,,,,,,
570,41013,1,4,13,1,19,1,2,7,5,1,3,1,1,2,0,0,0,1,0,0,0,0,2,1,1,3,3,1,2,1,0,2,1,3,0,anger,1,2,410133,When I learned that my brother had spoilt an LP of mine.,1,,,,,,,,,
571,41013,1,4,13,1,19,1,2,7,5,1,4,2,4,2,0,1,2,1,0,0,0,0,0,3,2,3,3,2,4,1,0,1,2,1,1,sadness,4,2,410134,When I came to know that a girl I was fond of already had a á boyfriend.,1,,,,,,,,,
572,41013,1,4,13,1,19,1,2,7,5,1,5,2,1,1,0,0,0,2,0,0,0,0,0,1,1,3,2,1,3,2,2,2,1,1,0,disgust,1,1,410135,A too eager approach by a dirty drunken person in a bus.,1,,,,,,,,,
573,41014,1,4,14,1,22,1,2,2,7,1,2,4,2,3,2,1,2,2,0,1,0,0,2,1,2,3,0,0,2,5,1,0,3,0,1,fear,2,3,410142,When I got lost in New York city a late friday night with a á friend of mine.,1,,,,,,,,,
574,41014,1,4,14,1,22,1,2,2,7,1,3,2,2,4,2,0,2,1,1,0,0,0,1,1,3,1,1,0,2,5,1,3,1,3,0,anger,2,4,410143,After having quarelled with a relative of mine about politics.,1,,,,,,,,,
575,41014,1,4,14,1,22,1,2,2,7,1,4,4,4,3,0,0,0,1,1,0,1,0,0,2,2,3,2,1,1,4,0,2,0,0,1,sadness,4,3,410144,The death of my grandmother.,1,,,,,,,,,
576,41014,1,4,14,1,22,1,2,2,7,1,5,1,4,3,0,0,0,0,1,0,0,0,0,1,1,3,0,3,2,5,3,3,1,3,0,disgust,4,3,410145,When I noticed that a nice person was being exploited á economically.,1,,,,,,,,,
577,41015,1,4,15,1,27,7,2,8,7,2,2,3,1,3,4,1,1,1,0,0,0,0,0,2,1,3,0,0,0,5,0,1,3,0,1,fear,1,3,410152,"In the traffic with a car, I nearly got crushed between a bus and á a tram.  The attention of other drivers saved me at the last moment.",1,,,,,,,,,
578,41015,1,4,15,1,27,7,2,8,7,2,3,1,2,3,2,0,2,0,1,0,0,1,2,1,2,3,3,3,3,1,2,2,0,2,0,anger,2,3,410153,"I was disappointed and angry at the bad quality of a documentay á program on TV.  In my opinion, the topic was important and the á program should have been made with seriousness and consideration.",1,,,,,,,,,
579,41015,1,4,15,1,27,7,2,8,7,2,4,4,4,3,3,1,0,2,1,0,0,0,1,2,2,3,0,0,4,1,0,0,3,2,1,sadness,4,3,410154,My father had a heart attack when I was not at home (I was still á living with them).  He recovered relatively well although he had á to retire (which implied relief from the stress of a small scale á enterprise).,1,,,,,,,,,
580,41015,1,4,15,1,27,7,2,8,7,2,5,2,2,2,2,0,0,1,0,0,0,1,1,1,2,3,2,3,2,4,3,2,1,2,0,disgust,2,2,410155,"At my grandmother's detestable and selfish conduct towards my á elder sister, although her behavior was due to senility and lack of á understanding.",1,,,,,,,,,
581,41016,1,4,16,2,25,1,2,7,7,2,2,4,1,3,3,0,1,0,0,0,0,0,1,1,2,3,0,0,4,3,1,0,0,0,0,fear,1,3,410162,A dark night when I had to go to the outdoor lavatory.,1,,,,,,,,,
582,41016,1,4,16,2,25,1,2,7,7,2,3,1,3,3,1,1,0,0,1,0,0,0,0,1,2,2,3,1,1,1,0,1,2,0,1,anger,3,3,410163,When I realized that I was far behind the others in the language á course and I could no longer catch up with the others.,1,,,,,,,,,
583,41016,1,4,16,2,25,1,2,7,7,2,4,4,4,3,1,1,1,1,0,0,0,0,0,2,1,3,0,1,2,2,3,2,1,0,1,sadness,4,3,410164,"The long lasting illness of my grand-mother, and the changes in á family relationships caused by it.",1,,,,,,,,,
584,41016,1,4,16,2,25,1,2,7,7,2,5,2,2,4,1,0,0,1,0,0,0,0,0,1,1,3,0,3,2,1,1,0,1,2,0,disgust,2,4,410165,"Spoilt, smashed and molded potatoes in the fridge, and having to á clean up the dish later.",1,,,,,,,,,
585,41017,1,4,17,2,22,8,2,5,6,2,2,2,3,4,0,0,0,3,1,0,1,0,1,1,2,0,3,3,3,1,1,3,3,2,1,fear,3,4,410172,"While watching TV (a war movie), I felt a strong fear of death, á threat and fear of loosing people close to me.",1,,,,,,,,,
586,41017,1,4,17,2,22,8,2,5,6,2,3,2,4,2,3,0,0,3,1,0,0,0,1,1,2,3,3,3,2,5,1,1,2,3,0,anger,4,2,410173,I was angry with a friend of mine who behaved in an affected á manner.,1,,,,,,,,,
587,41017,1,4,17,2,22,8,2,5,6,2,4,1,4,2,2,1,0,2,0,0,0,0,1,3,2,0,0,0,4,3,1,2,0,2,1,sadness,4,2,410174,I made a long-distance call to people rather close to me and I á thought about the sad incident that had happened to them in the á near past; I knew that they were thinking about it too when I made á the call.,1,,,,,,,,,
588,41017,1,4,17,2,22,8,2,5,6,2,5,3,4,2,1,0,2,3,1,0,0,0,0,3,1,3,0,3,2,3,3,0,1,2,0,disgust,4,2,410175,My parents inherited an appartment and this made them behave in a á peculiar manner.,1,,,,,,,,,
589,41018,1,4,18,1,23,8,2,4,6,9,2,4,3,3,2,0,0,0,1,0,0,0,1,2,0,3,0,0,0,1,1,0,0,0,0,fear,3,3,410182,When my father was very drunk and raging at home.,1,,,,,,,,,
590,41018,1,4,18,1,23,8,2,4,6,9,3,1,1,1,0,0,0,1,0,1,0,0,0,2,0,3,2,0,3,4,0,2,0,0,0,anger,1,1,410183,"When I did not find the rack used for beating up rugs, in the á yard.",1,,,,,,,,,
591,41018,1,4,18,1,23,8,2,4,6,9,4,3,4,4,0,1,0,1,0,0,1,0,1,3,2,3,0,0,1,1,0,0,1,2,2,sadness,4,4,410184,When one of my cat died of a disease.,1,,,,,,,,,
592,41018,1,4,18,1,23,8,2,4,6,9,5,1,4,4,0,0,0,0,0,0,0,0,0,2,2,3,3,3,3,1,1,1,0,0,0,disgust,4,4,410185,I felt disgusted at the environment while getting back to my á student lodging. I did not see anything in the suburb which had á been planned by taking people's comfort into account.,1,,,,,,,,,
593,41022,1,4,22,1,21,1,1,7,7,9,2,4,1,2,2,1,0,1,0,0,0,0,1,3,2,3,2,1,2,5,3,3,2,2,1,fear,1,2,410222,"In Sweden, a friend and I lived in an appartment owned by a Finn. á  One day, this man came back to the appartment heavily drunk á (hashish and alcohol).  He was quite dizzy and he broke down, and á I could not foretell his reactions.  However, nothing happened.",1,,,,,,,,,
594,41022,1,4,22,1,21,1,1,7,7,9,3,3,2,1,3,0,0,1,0,0,0,0,0,1,2,3,2,2,2,5,2,2,2,2,0,anger,2,1,410223,"I had an appointment downtown, and the person in question was á half an hour late.",1,,,,,,,,,
595,41022,1,4,22,1,21,1,1,7,7,9,4,4,4,2,1,1,0,1,0,0,1,0,1,2,3,3,2,1,4,4,3,2,3,0,2,sadness,4,2,410224,The death of my grandmother.,1,,,,,,,,,
596,41022,1,4,22,1,21,1,1,7,7,9,5,4,2,1,3,0,0,1,0,0,0,0,0,1,1,3,2,3,3,5,3,2,2,0,0,disgust,2,1,410225,"In the army, I had been in hospital for two weeks and as soon as á I returned to the company, a sergeant ordered me to fetch a load á on the tractor trailer.",1,,,,,,,,,
597,41023,1,4,23,2,26,1,2,7,1,3,2,3,1,2,2,0,0,0,1,0,0,0,0,1,1,3,3,2,4,2,0,2,0,0,0,fear,1,2,410232,"I was jogging in the forest, in the central park area, when I saw á a man hiding behind a tree.  I got frigthened, turned around and á ran out of the forest.",1,,,,,,,,,
598,41023,1,4,23,2,26,1,2,7,1,3,3,3,3,4,2,0,2,0,1,0,0,0,2,1,1,3,3,3,2,1,3,1,1,3,0,anger,3,4,410233,"I was coming home in a taxi with a fellow worker of mine.  He was á criticizing my earlier conduct towards him, which to my mind was á unfounded.  When I reached home, I ran out of the taxi and á slammed the door.",1,,,,,,,,,
599,41023,1,4,23,2,26,1,2,7,1,3,4,3,3,2,0,2,0,1,0,0,1,0,0,1,0,3,0,1,1,1,0,1,0,0,3,sadness,3,2,410234,I had had a farewell party at the place where I had been working á for a year.  That night I could not fall off to sleep.  I was sad á thinking that I would not see my nice fellow workers again.,1,,,,,,,,,
600,41023,1,4,23,2,26,1,2,7,1,3,5,2,1,2,0,0,0,0,1,0,0,0,1,2,1,3,0,2,4,3,0,0,0,1,0,disgust,1,2,410235,"I was travelling in a local train when a drunkard, smelling á terribly, entered the same carriage and started eating fish that á was stinking.",1,,,,,,,,,
